2025-05-29 17:30,24.5,62,413
2025-05-29 17:40,20.9,51,538
2025-05-29 17:50,20.1,59,561
2025-05-29 18:00,22.2,64,416
2025-05-29 18:10,22.6,50,418
2025-05-29 18:20,22.9,53,419
2025-05-29 18:30,21.4,61,545
2025-05-29 18:40,23.7,64,419
2025-05-29 18:50,23.5,64,489
2025-05-29 19:00,20.5,50,476
2025-05-29 19:10,24.5,51,548
2025-05-29 19:20,21.5,55,528
2025-05-29 19:30,21.6,62,472
2025-05-29 19:40,20.1,57,598
2025-05-29 19:50,20.7,63,548
2025-05-29 20:00,22.2,63,405
2025-05-29 20:10,24.2,50,572
2025-05-29 20:20,23.7,64,410
2025-05-29 20:30,22.4,65,594
2025-05-29 20:40,21.2,63,513
2025-05-29 20:50,21.1,63,487
2025-05-29 21:00,22.8,57,488
2025-05-29 21:10,21.6,50,528
2025-05-29 21:20,24.5,52,522
2025-05-29 21:30,22.0,65,428
2025-05-29 21:40,21.5,61,452
2025-05-29 21:50,22.4,50,525
2025-05-29 22:00,23.2,59,593
2025-05-29 22:10,20.3,56,574
2025-05-29 22:20,21.8,64,529
2025-05-29 22:30,20.5,55,490
2025-05-29 22:40,20.8,61,474
2025-05-29 22:50,22.3,60,532
2025-05-29 23:00,24.8,62,568
2025-05-29 23:10,21.2,61,428
2025-05-29 23:20,20.0,50,447
2025-05-29 23:30,23.3,50,472
2025-05-29 23:40,24.9,60,415
2025-05-29 23:50,21.3,52,444
2025-05-30 00:00,21.9,63,447
